poll_info,year,state,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key,candidate,pct,party_group
2012-ohio-president-romney-vs-obama,2012,ohio,14036,Purple Strategies,2012-05-31,2012-06-05,Likely Voters,600,Automated Phone,Nonpartisan,None,154,2012_14036_ohio,Other,NA,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13965,Rasmussen,2012-05-29,2012-05-29,Likely Voters,500,Automated Phone,Nonpartisan,None,161,2012_13965_ohio,Obama,44,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13965,Rasmussen,2012-05-29,2012-05-29,Likely Voters,500,Automated Phone,Nonpartisan,None,161,2012_13965_ohio,Romney,46,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13965,Rasmussen,2012-05-29,2012-05-29,Likely Voters,500,Automated Phone,Nonpartisan,None,161,2012_13965_ohio,Undecided,5,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13965,Rasmussen,2012-05-29,2012-05-29,Likely Voters,500,Automated Phone,Nonpartisan,None,161,2012_13965_ohio,Other,6,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13892,NBC/Marist,2012-05-17,2012-05-20,Registered Voters,1103,Live Phone,Nonpartisan,None,170,2012_13892_ohio,Obama,48,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13892,NBC/Marist,2012-05-17,2012-05-20,Registered Voters,1103,Live Phone,Nonpartisan,None,170,2012_13892_ohio,Romney,42,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13892,NBC/Marist,2012-05-17,2012-05-20,Registered Voters,1103,Live Phone,Nonpartisan,None,170,2012_13892_ohio,Undecided,8,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13892,NBC/Marist,2012-05-17,2012-05-20,Registered Voters,1103,Live Phone,Nonpartisan,None,170,2012_13892_ohio,Other,2,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13724,Quinnipiac,2012-05-02,2012-05-07,Registered Voters,1069,Live Phone,Nonpartisan,None,183,2012_13724_ohio,Obama,45,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13724,Quinnipiac,2012-05-02,2012-05-07,Registered Voters,1069,Live Phone,Nonpartisan,None,183,2012_13724_ohio,Romney,44,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13724,Quinnipiac,2012-05-02,2012-05-07,Registered Voters,1069,Live Phone,Nonpartisan,None,183,2012_13724_ohio,Undecided,10,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13724,Quinnipiac,2012-05-02,2012-05-07,Registered Voters,1069,Live Phone,Nonpartisan,None,183,2012_13724_ohio,Other,2,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13708,PPP (D),2012-04-28,2012-05-06,Likely Voters,875,Automated Phone,Pollster,Dem,184,2012_13708_ohio,Obama,50,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13708,PPP (D),2012-04-28,2012-05-06,Likely Voters,875,Automated Phone,Pollster,Dem,184,2012_13708_ohio,Romney,43,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13708,PPP (D),2012-04-28,2012-05-06,Likely Voters,875,Automated Phone,Pollster,Dem,184,2012_13708_ohio,Undecided,8,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13708,PPP (D),2012-04-28,2012-05-06,Likely Voters,875,Automated Phone,Pollster,Dem,184,2012_13708_ohio,Other,NA,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13676,Quinnipiac,2012-04-25,2012-05-01,Registered Voters,1130,Live Phone,Nonpartisan,None,189,2012_13676_ohio,Obama,44,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13676,Quinnipiac,2012-04-25,2012-05-01,Registered Voters,1130,Live Phone,Nonpartisan,None,189,2012_13676_ohio,Romney,42,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13676,Quinnipiac,2012-04-25,2012-05-01,Registered Voters,1130,Live Phone,Nonpartisan,None,189,2012_13676_ohio,Undecided,11,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13676,Quinnipiac,2012-04-25,2012-05-01,Registered Voters,1130,Live Phone,Nonpartisan,None,189,2012_13676_ohio,Other,3,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13619,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None,197,2012_13619_ohio,Obama,49,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13619,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None,197,2012_13619_ohio,Romney,44,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13619,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None,197,2012_13619_ohio,Undecided,7,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13619,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None,197,2012_13619_ohio,Other,NA,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13578,Rasmussen,2012-04-18,2012-04-18,Likely Voters,500,Automated Phone,Nonpartisan,None,202,2012_13578_ohio,Obama,46,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13578,Rasmussen,2012-04-18,2012-04-18,Likely Voters,500,Automated Phone,Nonpartisan,None,202,2012_13578_ohio,Romney,42,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13578,Rasmussen,2012-04-18,2012-04-18,Likely Voters,500,Automated Phone,Nonpartisan,None,202,2012_13578_ohio,Undecided,NA,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13578,Rasmussen,2012-04-18,2012-04-18,Likely Voters,500,Automated Phone,Nonpartisan,None,202,2012_13578_ohio,Other,NA,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13571,FOX,2012-04-15,2012-04-17,Registered Voters,606,Live Phone,Nonpartisan,None,203,2012_13571_ohio,Obama,45,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13571,FOX,2012-04-15,2012-04-17,Registered Voters,606,Live Phone,Nonpartisan,None,203,2012_13571_ohio,Romney,39,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13571,FOX,2012-04-15,2012-04-17,Registered Voters,606,Live Phone,Nonpartisan,None,203,2012_13571_ohio,Undecided,12,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13571,FOX,2012-04-15,2012-04-17,Registered Voters,606,Live Phone,Nonpartisan,None,203,2012_13571_ohio,Other,3,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13371,Rasmussen,2012-03-26,2012-03-26,Likely Voters,500,Automated Phone,Nonpartisan,None,225,2012_13371_ohio,Obama,48,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13371,Rasmussen,2012-03-26,2012-03-26,Likely Voters,500,Automated Phone,Nonpartisan,None,225,2012_13371_ohio,Romney,40,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13371,Rasmussen,2012-03-26,2012-03-26,Likely Voters,500,Automated Phone,Nonpartisan,None,225,2012_13371_ohio,Undecided,3,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13371,Rasmussen,2012-03-26,2012-03-26,Likely Voters,500,Automated Phone,Nonpartisan,None,225,2012_13371_ohio,Other,8,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13369,Quinnipiac,2012-03-20,2012-03-26,Registered Voters,1246,Live Phone,Nonpartisan,None,225,2012_13369_ohio,Obama,47,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13369,Quinnipiac,2012-03-20,2012-03-26,Registered Voters,1246,Live Phone,Nonpartisan,None,225,2012_13369_ohio,Romney,41,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13369,Quinnipiac,2012-03-20,2012-03-26,Registered Voters,1246,Live Phone,Nonpartisan,None,225,2012_13369_ohio,Undecided,7,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13369,Quinnipiac,2012-03-20,2012-03-26,Registered Voters,1246,Live Phone,Nonpartisan,None,225,2012_13369_ohio,Other,2,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13107,NBC/Marist,2012-02-29,2012-03-02,Registered Voters,1573,Live Phone,Nonpartisan,None,249,2012_13107_ohio,Obama,50,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13107,NBC/Marist,2012-02-29,2012-03-02,Registered Voters,1573,Live Phone,Nonpartisan,None,249,2012_13107_ohio,Romney,38,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13107,NBC/Marist,2012-02-29,2012-03-02,Registered Voters,1573,Live Phone,Nonpartisan,None,249,2012_13107_ohio,Undecided,12,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13107,NBC/Marist,2012-02-29,2012-03-02,Registered Voters,1573,Live Phone,Nonpartisan,None,249,2012_13107_ohio,Other,NA,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13147,FOX,2012-02-11,2012-02-13,Likely Voters,505,Automated Phone,Nonpartisan,None,267,2012_13147_ohio,Obama,38,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13147,FOX,2012-02-11,2012-02-13,Likely Voters,505,Automated Phone,Nonpartisan,None,267,2012_13147_ohio,Romney,44,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13147,FOX,2012-02-11,2012-02-13,Likely Voters,505,Automated Phone,Nonpartisan,None,267,2012_13147_ohio,Undecided,9,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13147,FOX,2012-02-11,2012-02-13,Likely Voters,505,Automated Phone,Nonpartisan,None,267,2012_13147_ohio,Other,2,Other
2012-ohio-president-romney-vs-obama,2012,ohio,13148,Quinnipiac,2012-02-07,2012-02-12,Registered Voters,1421,Live Phone,Nonpartisan,None,268,2012_13148_ohio,Obama,46,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,13148,Quinnipiac,2012-02-07,2012-02-12,Registered Voters,1421,Live Phone,Nonpartisan,None,268,2012_13148_ohio,Romney,44,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,13148,Quinnipiac,2012-02-07,2012-02-12,Registered Voters,1421,Live Phone,Nonpartisan,None,268,2012_13148_ohio,Undecided,7,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,13148,Quinnipiac,2012-02-07,2012-02-12,Registered Voters,1421,Live Phone,Nonpartisan,None,268,2012_13148_ohio,Other,1,Other
2012-ohio-president-romney-vs-obama,2012,ohio,12834,Rasmussen,2012-02-08,2012-02-08,Likely Voters,500,Automated Phone,Nonpartisan,None,272,2012_12834_ohio,Obama,45,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,12834,Rasmussen,2012-02-08,2012-02-08,Likely Voters,500,Automated Phone,Nonpartisan,None,272,2012_12834_ohio,Romney,41,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,12834,Rasmussen,2012-02-08,2012-02-08,Likely Voters,500,Automated Phone,Nonpartisan,None,272,2012_12834_ohio,Undecided,4,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,12834,Rasmussen,2012-02-08,2012-02-08,Likely Voters,500,Automated Phone,Nonpartisan,None,272,2012_12834_ohio,Other,10,Other
2012-ohio-president-romney-vs-obama,2012,ohio,12696,PPP (D),2012-01-28,2012-01-29,Likely Voters,820,Automated Phone,Pollster,Dem,282,2012_12696_ohio,Obama,49,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,12696,PPP (D),2012-01-28,2012-01-29,Likely Voters,820,Automated Phone,Pollster,Dem,282,2012_12696_ohio,Romney,42,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,12696,PPP (D),2012-01-28,2012-01-29,Likely Voters,820,Automated Phone,Pollster,Dem,282,2012_12696_ohio,Undecided,9,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,12696,PPP (D),2012-01-28,2012-01-29,Likely Voters,820,Automated Phone,Pollster,Dem,282,2012_12696_ohio,Other,NA,Other
2012-ohio-president-romney-vs-obama,2012,ohio,12500,Quinnipiac,2012-01-09,2012-01-16,Registered Voters,1610,Live Phone,Nonpartisan,None,295,2012_12500_ohio,Obama,44,Democrat
2012-ohio-president-romney-vs-obama,2012,ohio,12500,Quinnipiac,2012-01-09,2012-01-16,Registered Voters,1610,Live Phone,Nonpartisan,None,295,2012_12500_ohio,Romney,42,Republican
2012-ohio-president-romney-vs-obama,2012,ohio,12500,Quinnipiac,2012-01-09,2012-01-16,Registered Voters,1610,Live Phone,Nonpartisan,None,295,2012_12500_ohio,Undecided,8,Undecided
2012-ohio-president-romney-vs-obama,2012,ohio,12500,Quinnipiac,2012-01-09,2012-01-16,Registered Voters,1610,Live Phone,Nonpartisan,None,295,2012_12500_ohio,Other,3,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16621,Gravis Marketing,2012-11-04,2012-11-04,Likely Voters,1130,Automated Phone,Nonpartisan,None,2,2012_16621_north-carolina,Obama,46,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16621,Gravis Marketing,2012-11-04,2012-11-04,Likely Voters,1130,Automated Phone,Nonpartisan,None,2,2012_16621_north-carolina,Romney,50,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16621,Gravis Marketing,2012-11-04,2012-11-04,Likely Voters,1130,Automated Phone,Nonpartisan,None,2,2012_16621_north-carolina,Undecided,4,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16621,Gravis Marketing,2012-11-04,2012-11-04,Likely Voters,1130,Automated Phone,Nonpartisan,None,2,2012_16621_north-carolina,Other,NA,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16613,PPP (D),2012-11-03,2012-11-04,Likely Voters,926,Automated Phone,Pollster,Dem,2,2012_16613_north-carolina,Obama,49,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16613,PPP (D),2012-11-03,2012-11-04,Likely Voters,926,Automated Phone,Pollster,Dem,2,2012_16613_north-carolina,Romney,49,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16613,PPP (D),2012-11-03,2012-11-04,Likely Voters,926,Automated Phone,Pollster,Dem,2,2012_16613_north-carolina,Undecided,1,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16613,PPP (D),2012-11-03,2012-11-04,Likely Voters,926,Automated Phone,Pollster,Dem,2,2012_16613_north-carolina,Other,NA,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16572,YouGov,2012-10-31,2012-11-03,Likely Voters,1500,Internet,Nonpartisan,None,3,2012_16572_north-carolina,Obama,47,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16572,YouGov,2012-10-31,2012-11-03,Likely Voters,1500,Internet,Nonpartisan,None,3,2012_16572_north-carolina,Romney,49,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16572,YouGov,2012-10-31,2012-11-03,Likely Voters,1500,Internet,Nonpartisan,None,3,2012_16572_north-carolina,Undecided,3,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16572,YouGov,2012-10-31,2012-11-03,Likely Voters,1500,Internet,Nonpartisan,None,3,2012_16572_north-carolina,Other,1,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16377,PPP (D),2012-10-29,2012-10-31,Likely Voters,730,Automated Phone,Pollster,Dem,6,2012_16377_north-carolina,Obama,49,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16377,PPP (D),2012-10-29,2012-10-31,Likely Voters,730,Automated Phone,Pollster,Dem,6,2012_16377_north-carolina,Romney,49,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16377,PPP (D),2012-10-29,2012-10-31,Likely Voters,730,Automated Phone,Pollster,Dem,6,2012_16377_north-carolina,Undecided,1,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16377,PPP (D),2012-10-29,2012-10-31,Likely Voters,730,Automated Phone,Pollster,Dem,6,2012_16377_north-carolina,Other,NA,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16426,High Point University,2012-10-22,2012-10-30,Registered Voters,403,Live Phone,Nonpartisan,None,7,2012_16426_north-carolina,Obama,45,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16426,High Point University,2012-10-22,2012-10-30,Registered Voters,403,Live Phone,Nonpartisan,None,7,2012_16426_north-carolina,Romney,46,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16426,High Point University,2012-10-22,2012-10-30,Registered Voters,403,Live Phone,Nonpartisan,None,7,2012_16426_north-carolina,Undecided,9,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16426,High Point University,2012-10-22,2012-10-30,Registered Voters,403,Live Phone,Nonpartisan,None,7,2012_16426_north-carolina,Other,NA,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16356,SurveyUSA,2012-10-27,2012-10-29,Likely Voters,682,IVR/Online,Nonpartisan,None,8,2012_16356_north-carolina,Obama,45,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16356,SurveyUSA,2012-10-27,2012-10-29,Likely Voters,682,IVR/Online,Nonpartisan,None,8,2012_16356_north-carolina,Romney,50,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16356,SurveyUSA,2012-10-27,2012-10-29,Likely Voters,682,IVR/Online,Nonpartisan,None,8,2012_16356_north-carolina,Undecided,3,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16356,SurveyUSA,2012-10-27,2012-10-29,Likely Voters,682,IVR/Online,Nonpartisan,None,8,2012_16356_north-carolina,Other,2,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16267,Elon,2012-10-21,2012-10-26,Likely Voters,1238,Live Phone,Nonpartisan,None,11,2012_16267_north-carolina,Obama,45,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16267,Elon,2012-10-21,2012-10-26,Likely Voters,1238,Live Phone,Nonpartisan,None,11,2012_16267_north-carolina,Romney,45,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16267,Elon,2012-10-21,2012-10-26,Likely Voters,1238,Live Phone,Nonpartisan,None,11,2012_16267_north-carolina,Undecided,9,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16267,Elon,2012-10-21,2012-10-26,Likely Voters,1238,Live Phone,Nonpartisan,None,11,2012_16267_north-carolina,Other,NA,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16217,Rasmussen,2012-10-25,2012-10-25,Likely Voters,500,Automated Phone,Nonpartisan,None,12,2012_16217_north-carolina,Obama,46,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16217,Rasmussen,2012-10-25,2012-10-25,Likely Voters,500,Automated Phone,Nonpartisan,None,12,2012_16217_north-carolina,Romney,52,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16217,Rasmussen,2012-10-25,2012-10-25,Likely Voters,500,Automated Phone,Nonpartisan,None,12,2012_16217_north-carolina,Undecided,1,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16217,Rasmussen,2012-10-25,2012-10-25,Likely Voters,500,Automated Phone,Nonpartisan,None,12,2012_16217_north-carolina,Other,1,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16162,PPP (D),2012-10-23,2012-10-25,Likely Voters,880,Automated Phone,Pollster,Dem,12,2012_16162_north-carolina,Obama,48,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16162,PPP (D),2012-10-23,2012-10-25,Likely Voters,880,Automated Phone,Pollster,Dem,12,2012_16162_north-carolina,Romney,48,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16162,PPP (D),2012-10-23,2012-10-25,Likely Voters,880,Automated Phone,Pollster,Dem,12,2012_16162_north-carolina,Undecided,4,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16162,PPP (D),2012-10-23,2012-10-25,Likely Voters,880,Automated Phone,Pollster,Dem,12,2012_16162_north-carolina,Other,NA,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16198,Gravis Marketing,2012-10-24,2012-10-24,Likely Voters,1723,Automated Phone,Nonpartisan,None,13,2012_16198_north-carolina,Obama,45,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16198,Gravis Marketing,2012-10-24,2012-10-24,Likely Voters,1723,Automated Phone,Nonpartisan,None,13,2012_16198_north-carolina,Romney,53,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16198,Gravis Marketing,2012-10-24,2012-10-24,Likely Voters,1723,Automated Phone,Nonpartisan,None,13,2012_16198_north-carolina,Undecided,3,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16198,Gravis Marketing,2012-10-24,2012-10-24,Likely Voters,1723,Automated Phone,Nonpartisan,None,13,2012_16198_north-carolina,Other,NA,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16232,Grove Insight (D-Project New America),2012-10-23,2012-10-24,Likely Voters,500,Live Phone,Pollster,Dem,13,2012_16232_north-carolina,Obama,47,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16232,Grove Insight (D-Project New America),2012-10-23,2012-10-24,Likely Voters,500,Live Phone,Pollster,Dem,13,2012_16232_north-carolina,Romney,44,Republican
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16232,Grove Insight (D-Project New America),2012-10-23,2012-10-24,Likely Voters,500,Live Phone,Pollster,Dem,13,2012_16232_north-carolina,Undecided,7,Undecided
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16232,Grove Insight (D-Project New America),2012-10-23,2012-10-24,Likely Voters,500,Live Phone,Pollster,Dem,13,2012_16232_north-carolina,Other,2,Other
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16195,Civitas (R) / National Research (R),2012-10-20,2012-10-21,Likely Voters,600,Live Phone,Pollster,Rep,16,2012_16195_north-carolina,Obama,47,Democrat
2012-north-carolina-president-romney-vs-obama,2012,north-carolina,16195,Civitas (R) / National Research (R),2012-10-20,2012-10-21,Likely Voters,600,Live Phone,Pollster,Rep,16,2012_16195_north-carolina,Romney,48,Republican
