poll_info,year,state,Obama,Romney,Undecided,Other,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,54,43,2,2,15647,Rasmussen,2012-10-08,2012-10-08,Likely Voters,500,Automated Phone,Nonpartisan,None,29,2012_15647_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,52,43,5,NA,16662,PPP (D-League of Conservation Voters),2012-10-02,2012-10-03,Likely Voters,778,Automated Phone,Sponsor,Dem,34,2012_16662_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,51,40,2,6,15451,Rasmussen,2012-09-27,2012-09-27,Likely Voters,500,Automated Phone,Nonpartisan,None,40,2012_15451_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,51,41,5,4,15446,We Ask America,2012-09-25,2012-09-27,Likely Voters,1258,Automated Phone,Nonpartisan,None,40,2012_15446_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,47,40,NA,9,15401,POS (R-Wilson),2012-09-25,2012-09-27,Likely Voters,500,Live Phone,Sponsor,Rep,40,2012_15401_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,52,43,6,NA,15397,PPP (D)/NRDC,2012-09-17,2012-09-20,Likely Voters,3111,Automated Phone,Pollster,Dem,47,2012_15397_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,51,43,1,4,15194,YouGov,2012-09-07,2012-09-14,Likely Voters,293,Internet,Nonpartisan,None,53,2012_15194_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,53,42,5,NA,14981,PPP (D-League of Conservation Voters),2012-09-07,2012-09-09,Likely Voters,1122,Automated Phone,Sponsor,Dem,58,2012_14981_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,45,40,8,7,14945,Albuquerque Journal,2012-09-03,2012-09-06,Likely Voters,667,Live Phone,Nonpartisan,None,61,2012_14945_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,52,38,1,9,14736,Rasmussen,2012-08-21,2012-08-21,Likely Voters,500,Automated Phone,Nonpartisan,None,77,2012_14736_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,49,44,6,NA,14380,PPP (D),2012-07-13,2012-07-16,Likely Voters,724,Automated Phone,Pollster,Dem,113,2012_14380_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,48,35,5,12,13979,FMMMA (D),2012-05-16,2012-05-21,Registered Voters,502,Live Phone,Pollster,Dem,169,2012_13979_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,48,35,2,15,13626,PPP (D),2012-04-19,2012-04-22,Likely Voters,526,Automated Phone,Pollster,Dem,198,2012_13626_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,52,36,3,9,13487,Rasmussen,2012-04-03,2012-04-03,Likely Voters,500,Automated Phone,Nonpartisan,None,217,2012_13487_new-mexico
2012-new-mexico-president-romney-vs-obama,2012,new-mexico,55,36,5,5,13145,Rasmussen,2012-02-14,2012-02-14,Likely Voters,500,Automated Phone,Nonpartisan,None,266,2012_13145_new-mexico
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,48,2,NA,16654,Rasmussen,2012-11-04,2012-11-04,Likely Voters,750,Automated Phone,Nonpartisan,None,2,2012_16654_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,46,3,1,16647,New England College,2012-11-03,2012-11-04,Likely Voters,687,Automated Phone,Nonpartisan,None,2,2012_16647_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,48,1,NA,16600,PPP (D),2012-11-03,2012-11-04,Likely Voters,1550,Automated Phone,Pollster,Dem,2,2012_16600_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,49,49,2,1,16638,ARG,2012-11-02,2012-11-04,Likely Voters,600,Live Phone,Nonpartisan,None,2,2012_16638_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,46,3,1,16623,UNH/WMUR,2012-11-01,2012-11-04,Likely Voters,776,Live Phone,Nonpartisan,None,2,2012_16623_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,47,43,6,4,16595,YouGov,2012-10-31,2012-11-03,Likely Voters,690,Internet,Nonpartisan,None,3,2012_16595_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,48,3,2,16528,UNH/WMUR,2012-10-31,2012-11-02,Likely Voters,502,Live Phone,Nonpartisan,None,4,2012_16528_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,49,NA,NA,16495,Gravis Marketing,2012-11-01,2012-11-01,Likely Voters,497,Automated Phone,Nonpartisan,None,5,2012_16495_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,44,4,2,16447,New England College,2012-10-29,2012-10-31,Likely Voters,1017,Automated Phone,Nonpartisan,None,6,2012_16447_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,49,47,3,1,16398,NBC/WSJ/Marist,2012-10-28,2012-10-29,Likely Voters,1013,Live Phone,Nonpartisan,None,8,2012_16398_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,49,47,5,NA,16255,PPP (D),2012-10-26,2012-10-28,Likely Voters,874,Automated Phone,Pollster,Dem,9,2012_16255_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,47,42,7,4,16317,Lake Research (D-USAction),2012-10-24,2012-10-28,Likely Voters,400,Live Phone,Sponsor,Dem,9,2012_16317_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,47,44,7,2,16245,Grove Insight (D-Project New America),2012-10-24,2012-10-25,Likely Voters,500,Live Phone,Pollster,Dem,12,2012_16245_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,49,46,4,2,16204,New England College,2012-10-23,2012-10-25,Likely Voters,571,Automated Phone,Nonpartisan,None,12,2012_16204_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,50,1,1,16106,Rasmussen,2012-10-23,2012-10-23,Likely Voters,500,Automated Phone,Nonpartisan,None,14,2012_16106_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,47,49,3,1,16070,ARG,2012-10-19,2012-10-22,Likely Voters,600,Live Phone,Nonpartisan,None,15,2012_16070_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,45,7,NA,16107,Lake Research (D-USAction),2012-10-18,2012-10-22,Likely Voters,400,Live Phone,Sponsor,Dem,15,2012_16107_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,51,42,5,2,16050,UNH,2012-10-17,2012-10-21,Likely Voters,773,Live Phone,Nonpartisan,None,16,2012_16050_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,49,3,NA,15964,PPP (D),2012-10-17,2012-10-19,Likely Voters,1036,Automated Phone,Pollster,Dem,18,2012_15964_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,49,1,NA,15868,Rasmussen,2012-10-15,2012-10-15,Likely Voters,500,Automated Phone,Nonpartisan,None,22,2012_15868_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,47,47,4,2,15815,Suffolk,2012-10-12,2012-10-14,Likely Voters,500,Live Phone,Nonpartisan,None,23,2012_15815_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,46,50,3,1,15735,ARG,2012-10-09,2012-10-11,Likely Voters,600,Live Phone,Nonpartisan,None,26,2012_15735_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,48,1,3,15665,Rasmussen,2012-10-09,2012-10-09,Likely Voters,500,Automated Phone,Nonpartisan,None,28,2012_15665_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,44,4,2,15641,UNH/WMUR,2012-09-30,2012-10-06,Likely Voters,545,Live Phone,Nonpartisan,None,31,2012_15641_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,54,39,4,3,15447,UNH/WMUR,2012-09-27,2012-09-30,Likely Voters,588,Live Phone,Nonpartisan,None,37,2012_15447_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,45,4,1,15386,ARG,2012-09-25,2012-09-27,Likely Voters,600,Live Phone,Nonpartisan,None,40,2012_15386_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,51,44,6,NA,15476,PPP (D-Progressive Change Campaign Committee),2012-09-24,2012-09-25,Likely Voters,862,Automated Phone,Sponsor,Dem,42,2012_15476_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,51,44,4,1,15370,NBC/WSJ/Marist,2012-09-23,2012-09-25,Likely Voters,1012,Live Phone,Nonpartisan,None,42,2012_15370_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,52,45,NA,NA,15344,GQR (D-New Hampshire Democratic Party),2012-09-15,2012-09-19,Likely Voters,600,Live Phone,Sponsor,Dem,48,2012_15344_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,45,48,3,4,15130,Rasmussen,2012-09-18,2012-09-18,Likely Voters,500,Automated Phone,Nonpartisan,None,49,2012_15130_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,47,NA,NA,15107,ARG,2012-09-15,2012-09-17,Likely Voters,463,Live Phone,Nonpartisan,None,50,2012_15107_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,42,5,5,15152,YouGov,2012-09-07,2012-09-14,Likely Voters,340,Internet,Nonpartisan,None,53,2012_15152_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,45,40,12,3,15025,UNH/WMUR,2012-09-04,2012-09-10,Likely Voters,592,Live Phone,Nonpartisan,None,57,2012_15025_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,51,45,5,NA,14654,PPP (D),2012-08-09,2012-08-12,Likely Voters,1055,Automated Phone,Pollster,Dem,86,2012_14654_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,49,46,NA,NA,14645,UNH/WMUR,2012-08-01,2012-08-12,Likely Voters,555,Live Phone,Nonpartisan,None,86,2012_14645_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,44,6,NA,14660,PPP (D-Democracy for America),2012-08-07,2012-08-08,Likely Voters,1591,Automated Phone,Sponsor,Dem,90,2012_14660_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,49,45,NA,NA,14370,UNH/WMUR,2012-07-05,2012-07-15,Likely Voters,470,Live Phone,Nonpartisan,None,114,2012_14370_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,45,45,8,1,14205,NBC/Marist,2012-06-24,2012-06-25,Registered Voters,1029,Live Phone,Nonpartisan,None,134,2012_14205_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,49,46,6,NA,14167,ARG,2012-06-21,2012-06-24,Likely Voters,417,Live Phone,Nonpartisan,None,135,2012_14167_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,43,6,2,14145,Rasmussen,2012-06-20,2012-06-20,Likely Voters,500,Automated Phone,Nonpartisan,None,139,2012_14145_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,53,41,6,NA,13806,PPP (D),2012-05-10,2012-05-13,Likely Voters,1163,Automated Phone,Pollster,Dem,177,2012_13806_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,51,42,5,2,13594,UNH/WMUR,2012-04-09,2012-04-20,Likely Voters,486,Live Phone,Nonpartisan,None,200,2012_13594_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,42,44,NA,NA,13561,Dartmouth,2012-04-02,2012-04-05,Registered Voters,403,Live Phone,Nonpartisan,None,215,2012_13561_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,48,41,11,NA,13424,ARG,2012-03-15,2012-03-18,Registered Voters,557,Live Phone,Nonpartisan,None,233,2012_13424_new-hampshire
2012-new-hampshire-president-romney-vs-obama,2012,new-hampshire,50,40,9,NA,12833,UNH/WMUR,2012-01-25,2012-02-02,Likely Voters,495,Live Phone,Nonpartisan,None,278,2012_12833_new-hampshire
2012-nevada-president-romney-vs-obama,2012,nevada,51,47,1,NA,16645,PPP (D),2012-11-03,2012-11-04,Likely Voters,750,Automated Phone,Pollster,Dem,2,2012_16645_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,49,45,3,2,16592,YouGov,2012-10-31,2012-11-03,Likely Voters,732,Internet,Nonpartisan,None,3,2012_16592_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,44,4,NA,16493,Mellman (D-Americans United for Change),2012-10-29,2012-10-31,Likely Voters,600,Live Phone,Sponsor,Dem,6,2012_16493_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,46,2,2,16409,SurveyUSA,2012-10-23,2012-10-29,Likely Voters,1212,Mixed,Nonpartisan,None,8,2012_16409_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,49,43,NA,NA,16308,Grove Insight (D-Project New America/USAction),2012-10-27,2012-10-28,Likely Voters,500,Live Phone,Pollster,Dem,9,2012_16308_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,49,2,NA,16183,Gravis Marketing,2012-10-24,2012-10-24,Likely Voters,955,Automated Phone,Nonpartisan,None,13,2012_16183_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,47,2,1,16174,NBC/WSJ/Marist,2012-10-23,2012-10-24,Likely Voters,1042,Live Phone,Nonpartisan,None,13,2012_16174_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,51,47,2,NA,16123,PPP (D),2012-10-22,2012-10-24,Likely Voters,636,Automated Phone,Pollster,Dem,13,2012_16123_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,48,1,1,16111,Rasmussen,2012-10-23,2012-10-23,Likely Voters,500,Automated Phone,Nonpartisan,None,14,2012_16111_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,49,47,3,1,16069,ARG,2012-10-19,2012-10-22,Likely Voters,600,Live Phone,Nonpartisan,None,15,2012_16069_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,51,43,NA,NA,15958,Mellman (D-Americans United for Change),2012-10-15,2012-10-17,Likely Voters,600,Live Phone,Sponsor,Dem,20,2012_15958_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,43,4,4,15911,Grove Insight (D-Project New America),2012-10-15,2012-10-16,Likely Voters,500,Live Phone,Pollster,Dem,21,2012_15911_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,47,1,2,15879,Rasmussen,2012-10-15,2012-10-15,Likely Voters,500,Automated Phone,Nonpartisan,None,22,2012_15879_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,48,45,3,3,15874,SurveyUSA,2012-10-11,2012-10-15,Likely Voters,806,Mixed,Nonpartisan,None,22,2012_15874_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,45,3,1,15853,YouGov,2012-10-04,2012-10-11,Likely Voters,358,Internet,Nonpartisan,None,26,2012_15853_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,51,47,2,NA,15676,PPP (D),2012-10-08,2012-10-10,Likely Voters,594,Automated Phone,Pollster,Dem,27,2012_15676_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,47,45,6,2,15687,Suffolk/KSNV,2012-10-06,2012-10-09,Likely Voters,500,Live Phone,Nonpartisan,None,28,2012_15687_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,47,47,3,3,15631,Rasmussen,2012-10-08,2012-10-08,Likely Voters,500,Automated Phone,Nonpartisan,None,29,2012_15631_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,47,46,4,3,15648,SurveyUSA,2012-10-03,2012-10-08,Likely Voters,1222,Mixed,Nonpartisan,None,29,2012_15648_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,49,48,3,NA,15554,Gravis Marketing,2012-10-03,2012-10-03,Likely Voters,1006,Automated Phone,Nonpartisan,None,34,2012_15554_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,53,42,3,2,15453,We Ask America,2012-09-25,2012-09-27,Likely Voters,1078,Automated Phone,Nonpartisan,None,40,2012_15453_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,49,47,3,1,15371,NBC/WSJ/Marist,2012-09-23,2012-09-25,Likely Voters,984,Live Phone,Nonpartisan,None,42,2012_15371_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,51,44,4,1,15272,ARG,2012-09-20,2012-09-23,Likely Voters,600,Live Phone,Nonpartisan,None,44,2012_15272_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,46,46,2,5,15302,POS (R),2012-09-19,2012-09-20,Likely Voters,500,Live Phone,Pollster,Rep,47,2012_15302_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,52,43,5,NA,15301,PPP (D-League of Conservation Voters),2012-09-18,2012-09-20,Likely Voters,501,Automated Phone,Sponsor,Dem,47,2012_15301_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,47,45,3,4,15175,Rasmussen,2012-09-18,2012-09-18,Likely Voters,500,Automated Phone,Nonpartisan,None,49,2012_15175_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,49,46,4,1,15182,CNN,2012-09-14,2012-09-18,Likely Voters,741,Live Phone,Nonpartisan,None,49,2012_15182_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,51,44,3,2,15155,YouGov,2012-09-07,2012-09-14,Likely Voters,541,Internet,Nonpartisan,None,53,2012_15155_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,47,4,NA,14828,PPP (D),2012-08-23,2012-08-26,Likely Voters,831,Automated Phone,Pollster,Dem,72,2012_14828_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,47,45,4,5,14725,SurveyUSA,2012-08-16,2012-08-21,Likely Voters,869,IVR/Online,Nonpartisan,None,77,2012_14725_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,45,4,1,14462,Rasmussen,2012-07-24,2012-07-24,Likely Voters,500,Automated Phone,Nonpartisan,None,105,2012_14462_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,49,43,6,2,14387,We Ask America,2012-07-17,2012-07-18,Likely Voters,1092,Automated Phone,Nonpartisan,None,111,2012_14387_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,46,4,NA,14389,Magellan (R),2012-07-16,2012-07-17,Registered Voters,665,Mixed,Pollster,Rep,112,2012_14389_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,48,42,10,NA,14087,PPP (D),2012-06-07,2012-06-10,Likely Voters,500,Automated Phone,Pollster,Dem,149,2012_14087_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,48,46,5,1,13961,NBC/Marist,2012-05-22,2012-05-24,Registered Voters,1040,Live Phone,Nonpartisan,None,166,2012_13961_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,52,44,2,2,13659,Rasmussen,2012-04-30,2012-04-30,Likely Voters,500,Automated Phone,Nonpartisan,None,190,2012_13659_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,51,43,6,NA,13430,PPP (D),2012-03-29,2012-04-01,Registered Voters,553,Automated Phone,Pollster,Dem,219,2012_13430_nevada
2012-nevada-president-romney-vs-obama,2012,nevada,50,44,2,3,13272,Rasmussen,2012-03-19,2012-03-19,Likely Voters,500,Automated Phone,Nonpartisan,None,232,2012_13272_nevada
2012-missouri-president-romney-vs-obama,2012,missouri,45,53,2,NA,16550,PPP (D),2012-11-02,2012-11-03,Likely Voters,835,Automated Phone,Pollster,Dem,3,2012_16550_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,42,53,3,NA,16593,YouGov,2012-10-31,2012-11-03,Likely Voters,779,Internet,Nonpartisan,None,3,2012_16593_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,43,50,3,NA,16615,SurveyUSA,2012-10-28,2012-11-03,Likely Voters,589,IVR/Online,Nonpartisan,None,3,2012_16615_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,42,54,NA,NA,16395,We Ask America,2012-10-30,2012-10-30,Likely Voters,1217,Automated Phone,Nonpartisan,None,7,2012_16395_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,41,54,4,NA,16218,Mason-Dixon,2012-10-23,2012-10-25,Likely Voters,625,Live Phone,Nonpartisan,None,12,2012_16218_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,46,52,2,NA,16009,PPP (D),2012-10-19,2012-10-21,Likely Voters,582,Automated Phone,Pollster,Dem,16,2012_16009_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,43,54,3,NA,15947,Rasmussen,2012-10-17,2012-10-17,Likely Voters,500,Automated Phone,Nonpartisan,None,20,2012_15947_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,41,55,4,NA,15813,Wenzel Strategies (R),2012-10-12,2012-10-13,Likely Voters,1000,Live Phone,Pollster,Rep,24,2012_15813_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,42,52,4,NA,15864,YouGov,2012-10-04,2012-10-11,Likely Voters,546,Internet,Nonpartisan,None,26,2012_15864_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,45,51,4,NA,15497,PPP (D),2012-10-01,2012-10-03,Likely Voters,700,Automated Phone,Pollster,Dem,34,2012_15497_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,46,49,3,NA,15514,Rasmussen,2012-10-02,2012-10-02,Likely Voters,500,Automated Phone,Nonpartisan,None,35,2012_15514_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,40,50,NA,NA,15546,Wenzel Strategies (R-Akin),2012-09-30,2012-10-01,Likely Voters,675,Live Phone,Sponsor,Rep,36,2012_15546_missouri
2012-missouri-president-romney-vs-obama,2012,missouri,45,48,6,NA,15455,We Ask America,2012-09-25,2012-09-27,Likely Voters,1145,Automated Phone,Nonpartisan,None,40,2012_15455_missouri
