poll_info,Trump,Clinton,Other,Undecided,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,Johnson,McMullin
2016-michigan-president-trump-vs-clinton,39,44,4,13,23917,Marketing Resource Group (R),2016-02-22,2016-02-27,Likely Voters,600,Live Phone,Pollster,Rep,NA,NA
2016-michigan-president-trump-vs-clinton,38,46,Not included in poll,16,23078,EPIC-MRA/Detroit Free Press/WXYZ-TV,2015-10-25,2015-10-31,Likely Voters,600,Live Phone,Nonpartisan,None,NA,NA
2016-michigan-president-trump-vs-clinton,42,42,Not included in poll,,22826,Mitchell Research (R)/Fox 2 Detroit,2015-09-18,2015-09-18,Likely Voters,1483,Automated Phone,Pollster,Rep,NA,NA
2016-michigan-president-trump-vs-clinton,40,43,Not included in poll,,22759,Marketing Resource Group (R),2015-09-09,2015-09-14,Likely Voters,600,Live Phone,Pollster,Rep,NA,NA
2016-michigan-president-trump-vs-clinton,42,44,Not included in poll,14,22605,EPIC-MRA/Detroit Free Press/WXYZ-TV,2015-08-18,2015-08-22,Likely Voters,600,Live Phone,Nonpartisan,None,NA,NA
2016-michigan-president-trump-vs-clinton,40,39,Not included in poll,,22603,Mitchell Research (R)/Fox 2 Detroit,2015-08-10,2015-08-10,Likely Voters,1310,Automated Phone,Pollster,Rep,NA,NA
2016-michigan-president-trump-vs-clinton,39,49,Not included in poll,12,22328,PPP (D),2015-06-25,2015-06-28,Likely Voters,1072,IVR/Online,Pollster,Dem,NA,NA
2016-arizona-president-trump-vs-clinton,42,45,3,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2609,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,43,41,3,8,26813,Insights West,2016-11-04,2016-11-06,Likely Voters,392,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,47,44,4,1,26792,Data Orbital (R),2016-11-04,2016-11-06,Likely Voters,550,Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,50,43,7,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,354,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,47,42,Not included in poll,11,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,857,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,47,39,4,7,26711,Data Orbital (R),2016-11-01,2016-11-02,Likely Voters,550,Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,46,41,12,2,26682,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,719,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,42,41,3,6,26645,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,1113,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,49,44,1,0,26620,CNN,2016-10-27,2016-11-01,Likely Voters,769,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,44,45,4,,26651,Saguaro,2016-10-29,2016-10-31,Likely Voters,2229,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,44,43,2,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1457,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,45,41,3,8,26599,Data Orbital (R),2016-10-29,2016-10-30,Likely Voters,550,Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,51,43,5,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,373,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,44,42,9,5,26549,CBS/YouGov,2016-10-26,2016-10-28,Likely Voters,994,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,42,40,4,10,26536,Data Orbital (R),2016-10-26,2016-10-27,Likely Voters,550,Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,46,48,1,,26523,Saguaro,2016-10-22,2016-10-24,Likely Voters,2385,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,46,45,3,3,26428,Monmouth University,2016-10-21,2016-10-24,Likely Voters,401,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,42,41,4,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1550,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,41,41,3,10,26340,Data Orbital (R),2016-10-17,2016-10-18,Likely Voters,550,Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,45,38,8,9,26443,Ipsos/Reuters,2016-10-06,2016-10-18,Likely Voters,1538,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,47,46,Not included in poll,7,26238,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1028,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,38,43,4,8,26264,Arizona Republic/Morrison/Cronkite News,2016-10-10,2016-10-15,Likely Voters,713,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,37,39,8,10,26220,HighGround,2016-10-14,2016-10-14,Likely Voters,400,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,45,39,Not included in poll,16,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1665,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,42,43,Not included in poll,10,26205,Data Orbital (R),2016-10-11,2016-10-12,Likely Voters,550,Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,42,42,1,9,25986,OH Predictive Insights (R),2016-09-28,2016-09-30,Likely Voters,718,IVR/Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,46,44,Not included in poll,10,25851,Ipsos/Reuters,2016-09-09,2016-09-29,Likely Voters,802,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,40,38,Not included in poll,14,25721,Data Orbital (R),2016-09-20,2016-09-22,Likely Voters,550,Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,37,33,3,19,25626,Insights West,2016-09-12,2016-09-14,Likely Voters,484,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,42,41,12,4,25445,NBC/WSJ/Marist,2016-09-06,2016-09-08,Likely Voters,649,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,45,46,Not included in poll,9,25351,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2026,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,34,35,2,23,26257,Arizona Republic/Morrison/Cronkite News,2016-08-17,2016-08-31,Likely Voters,704,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,46,43,Not included in poll,11,25314,PPP (D-NELP),2016-08-26,2016-08-28,Likely Voters,837,IVR/Online,Sponsor,Dem,NA,NA
2016-arizona-president-trump-vs-clinton,39,40,1,13,25280,OH Predictive Insights (R),2016-08-25,2016-08-27,Likely Voters,728,IVR/Live Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,49,44,7,0,25252,CNN,2016-08-18,2016-08-23,Likely Voters,809,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,44,42,9,5,25079,CBS/YouGov,2016-08-02,2016-08-05,Likely Voters,1095,Internet,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,44,40,Not included in poll,16,24785,PPP (D-Americans United for Change/Constitutional Responsibility Project),2016-06-22,2016-06-23,Likely Voters,691,IVR/Online,Sponsor,Dem,NA,NA
2016-arizona-president-trump-vs-clinton,42,47,6,6,24751,OH Predictive Insights (R),2016-06-20,2016-06-20,Likely Voters,1060,Automated Phone,Pollster,Rep,NA,NA
2016-arizona-president-trump-vs-clinton,48,43,6,3,24841,GQR (D-Democracy Corps/Women's Voices Women Vote),2016-06-11,2016-06-20,Likely Voters,300,Live Phone,Sponsor,Dem,NA,NA
2016-arizona-president-trump-vs-clinton,40,38,2,13,24504,PPP (D),2016-05-13,2016-05-15,Likely Voters,896,IVR/Online,Pollster,Dem,NA,NA
2016-arizona-president-trump-vs-clinton,35,42,Not included in poll,23,24357,Behavior Research Center,2016-04-04,2016-04-11,Registered Voters,564,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,38,38,9,15,24105,Merrill/WestGroup,2016-03-07,2016-03-11,Likely Voters,701,Live Phone,Nonpartisan,None,NA,NA
2016-arizona-president-trump-vs-clinton,44,42,Not included in poll,13,23359,Strategies 360,2015-12-04,2015-12-09,Likely Voters,504,Live Phone,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,39,46,12,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1292,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,46,50,4,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,330,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,36,44,Not included in poll,20,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,762,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,37,46,13,4,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,773,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,47,50,3,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,39,49,10,3,26558,SurveyUSA/KSTP-TV,2016-10-22,2016-10-25,Likely Voters,656,IVR/Online,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,36,47,14,4,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,566,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,39,47,8,6,26415,Mason-Dixon/Star Tribune,2016-10-20,2016-10-22,Likely Voters,625,Live Phone,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,36,43,Not included in poll,21,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,689,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,38,42,Not included in poll,20,26116,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,720,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,39,46,9,6,25658,SurveyUSA/KSTP-TV,2016-09-16,2016-09-20,Likely Voters,625,IVR/Online,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,34,44,Not included in poll,22,25556,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,641,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,38,44,8,10,25521,Mason-Dixon/Star Tribune,2016-09-12,2016-09-14,Registered Voters,625,Live Phone,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,40,49,Not included in poll,10,25373,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2054,Internet,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,38,43,Not included in poll,19,23574,Mason-Dixon/Star Tribune,2016-01-18,2016-01-20,Registered Voters,800,Live Phone,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,45,42,Not included in poll,13,23089,SurveyUSA/KSTP-TV,2015-10-29,2015-11-02,Registered Voters,516,IVR/Online,Nonpartisan,None,NA,NA
2016-minnesota-president-trump-vs-clinton,39,44,Not included in poll,17,22481,PPP (D),2015-07-30,2015-08-02,Likely Voters,1015,IVR/Online,Pollster,Dem,NA,NA
2016-virginia-president-trump-vs-clinton,41,49,2,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2183,Internet,Nonpartisan,None,7,NA
2016-virginia-president-trump-vs-clinton,42,48,3,5,26772,Christopher Newport,2016-11-01,2016-11-06,Likely Voters,1193,Live Phone,Nonpartisan,None,3,NA
2016-virginia-president-trump-vs-clinton,44,50,7,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,344,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,41,46,Not included in poll,13,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,636,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,43,48,2,4,26723,PPP (D),2016-11-03,2016-11-04,Likely Voters,1238,IVR/Online,Pollster,Dem,4,NA
2016-virginia-president-trump-vs-clinton,44,46,2,3,26759,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,3076,IVR/Live Phone,Sponsor,Rep,4,NA
2016-virginia-president-trump-vs-clinton,38,45,3,9,26693,Roanoke College,2016-10-29,2016-11-01,Likely Voters,654,Live Phone,Nonpartisan,None,5,NA
2016-virginia-president-trump-vs-clinton,38,48,3,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2089,Internet,Nonpartisan,None,8,NA
2016-virginia-president-trump-vs-clinton,43,48,1,5,26568,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,1106,IVR/Live Phone,Sponsor,Rep,3,NA
2016-virginia-president-trump-vs-clinton,42,48,4,1,26589,Washington Post/GMU,2016-10-27,2016-10-30,Likely Voters,1024,Live Phone,Nonpartisan,None,6,NA
2016-virginia-president-trump-vs-clinton,44,41,Not included in poll,15,26636,Hampton University,2016-10-26,2016-10-30,Likely Voters,802,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,39,44,4,7,26613,Winthrop University,2016-10-23,2016-10-30,Likely Voters,712,Live Phone,Nonpartisan,None,5,NA
2016-virginia-president-trump-vs-clinton,46,50,4,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,337,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,39,46,3,8,26515,Christopher Newport,2016-10-23,2016-10-26,Likely Voters,814,Live Phone,Nonpartisan,None,5,NA
2016-virginia-president-trump-vs-clinton,38,50,3,5,26510,Quinnipiac,2016-10-20,2016-10-26,Likely Voters,749,Live Phone,Nonpartisan,None,4,NA
2016-virginia-president-trump-vs-clinton,39,48,2,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2459,Internet,Nonpartisan,None,9,NA
2016-virginia-president-trump-vs-clinton,43,48,1,5,26425,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1787,IVR/Live Phone,Sponsor,Rep,3,NA
2016-virginia-president-trump-vs-clinton,33,45,9,5,26351,Christopher Newport,2016-10-16,2016-10-19,Likely Voters,834,Live Phone,Nonpartisan,None,8,NA
2016-virginia-president-trump-vs-clinton,38,43,3,8,26406,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,802,Internet,Nonpartisan,None,9,NA
2016-virginia-president-trump-vs-clinton,41,54,Not included in poll,5,26252,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1644,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,38,47,2,9,26271,Tarrance (R-Virginia Chamber of Commerce),2016-10-12,2016-10-15,Likely Voters,500,Live Phone,Sponsor,Rep,3,NA
2016-virginia-president-trump-vs-clinton,29,44,11,5,26188,Christopher Newport,2016-10-11,2016-10-14,Likely Voters,809,Live Phone,Nonpartisan,None,11,NA
2016-virginia-president-trump-vs-clinton,39,49,Not included in poll,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1075,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,36,45,2,10,26091,Roanoke College,2016-10-02,2016-10-06,Likely Voters,814,Live Phone,Nonpartisan,None,7,NA
2016-virginia-president-trump-vs-clinton,39,50,Not included in poll,11,26134,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,594,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,34,46,Not included in poll,20,25999,Hampton University,2016-09-28,2016-10-02,Likely Voters,800,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,35,42,8,3,25828,Christopher Newport,2016-09-27,2016-09-30,Likely Voters,892,Live Phone,Nonpartisan,None,12,NA
2016-virginia-president-trump-vs-clinton,40,46,1,5,25799,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,811,IVR/Online,Pollster,Dem,7,NA
2016-virginia-president-trump-vs-clinton,37,45,10,8,25647,CBS/YouGov,2016-09-21,2016-09-23,Likely Voters,1237,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,38,48,6,9,25654,Christopher Newport,2016-09-15,2016-09-23,Likely Voters,1003,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,39,45,1,6,25624,Quinnipiac,2016-09-13,2016-09-21,Likely Voters,659,Live Phone,Nonpartisan,None,8,NA
2016-virginia-president-trump-vs-clinton,37,44,1,9,25613,Roanoke College,2016-09-11,2016-09-20,Likely Voters,841,Live Phone,Nonpartisan,None,8,NA
2016-virginia-president-trump-vs-clinton,38,47,Not included in poll,15,25573,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,510,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,37,40,5,10,25500,University of Mary Washington/PSRAI,2016-09-06,2016-09-12,Likely Voters,685,Live Phone,Nonpartisan,None,8,NA
2016-virginia-president-trump-vs-clinton,39,45,3,8,25470,PPP (D),2016-09-09,2016-09-11,Likely Voters,878,IVR/Online,Pollster,Dem,6,NA
2016-virginia-president-trump-vs-clinton,41,49,Not included in poll,9,25353,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2468,Internet,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,41,43,Not included in poll,16,25323,Hampton University,2016-08-24,2016-08-28,Likely Voters,801,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,32,48,3,9,25236,Roanoke College,2016-08-07,2016-08-17,Likely Voters,803,Live Phone,Nonpartisan,None,8,NA
2016-virginia-president-trump-vs-clinton,38,50,5,8,25200,Quinnipiac,2016-08-09,2016-08-16,Likely Voters,808,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,43,51,5,1,25181,Washington Post,2016-08-11,2016-08-14,Likely Voters,707,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,33,46,12,9,25151,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,897,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,37,49,2,5,25081,CBS/YouGov,2016-08-02,2016-08-05,Likely Voters,1181,Internet,Nonpartisan,None,7,NA
2016-virginia-president-trump-vs-clinton,46,42,7,5,25027,RABA Research,2016-07-26,2016-07-27,Registered Voters,655,Automated Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,37,44,6,13,24902,Fox News,2016-07-09,2016-07-12,Registered Voters,601,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,37,44,6,13,24881,FOX,2016-07-09,2016-07-12,Registered Voters,601,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,35,44,15,7,24894,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,876,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,39,39,Not included in poll,22,24912,Hampton University,2016-07-06,2016-07-10,Likely Voters,805,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,39,42,2,10,24689,PPP (D),2016-06-13,2016-06-15,Likely Voters,1032,IVR/Online,Pollster,Dem,6,NA
2016-virginia-president-trump-vs-clinton,41,45,14,,24563,Gravis Marketing,2016-05-24,2016-05-24,Registered Voters,1728,Automated Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,38,38,11,13,24534,Roanoke College,2016-05-09,2016-05-17,Likely Voters,610,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,35,44,14,8,24242,Christopher Newport,2016-03-23,2016-04-03,Likely Voters,1102,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,35,52,Not included in poll,13,23701,Roanoke College,2016-01-18,2016-01-26,Likely Voters,524,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,36,50,Not included in poll,14,23178,Roanoke College,2015-11-09,2015-11-13,Registered Voters,555,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,40,47,8,6,22896,Christopher Newport,2015-09-29,2015-10-08,Registered Voters,1067,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,32,45,Not included in poll,23,22619,Roanoke College,2015-08-10,2015-08-20,Likely Voters,608,Live Phone,Nonpartisan,None,NA,NA
2016-virginia-president-trump-vs-clinton,39,49,Not included in poll,12,22389,PPP (D),2015-07-13,2015-07-15,Likely Voters,1170,IVR/Online,Pollster,Dem,NA,NA
2016-iowa-president-trump-vs-clinton,47,38,7,,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1781,Internet,Nonpartisan,None,9,NA
2016-iowa-president-trump-vs-clinton,48,47,6,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,342,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,44,44,Not included in poll,12,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,595,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,46,39,3,6,26746,Des Moines Register/Mediacom/Selzer,2016-11-01,2016-11-04,Likely Voters,800,Live Phone,Nonpartisan,None,6,NA
2016-iowa-president-trump-vs-clinton,43,44,3,7,26735,Loras College,2016-11-01,2016-11-03,Likely Voters,500,Live Phone,Nonpartisan,None,3,NA
2016-iowa-president-trump-vs-clinton,44,41,4,6,26692,RABA Research/Simpson,2016-11-01,2016-11-02,Likely Voters,1076,IVR/Online,Nonpartisan,None,5,NA
2016-iowa-president-trump-vs-clinton,45,40,6,,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,984,Internet,Nonpartisan,None,10,NA
2016-iowa-president-trump-vs-clinton,48,48,4,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,329,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,44,44,2,6,26511,Quinnipiac,2016-10-20,2016-10-26,Likely Voters,791,Live Phone,Nonpartisan,None,4,NA
2016-iowa-president-trump-vs-clinton,44,40,7,,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1229,Internet,Nonpartisan,None,9,NA
2016-iowa-president-trump-vs-clinton,49,44,Not included in poll,7,26243,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1135,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,44,45,Not included in poll,11,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,549,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,37,41,2,9,26377,Lucid/The Times-Picayune,2016-10-07,2016-10-10,Likely Voters,917,Internet,Nonpartisan,None,10,NA
2016-iowa-president-trump-vs-clinton,43,39,4,7,26007,Des Moines Register/Mediacom/Selzer,2016-10-03,2016-10-06,Likely Voters,642,Live Phone,Nonpartisan,None,6,NA
2016-iowa-president-trump-vs-clinton,46,44,Not included in poll,10,26108,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,528,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,42,42,6,10,25661,Loras College,2016-09-20,2016-09-22,Likely Voters,491,Live Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,44,37,2,5,25623,Quinnipiac,2016-09-13,2016-09-21,Likely Voters,612,Live Phone,Nonpartisan,None,10,NA
2016-iowa-president-trump-vs-clinton,49,41,Not included in poll,10,25548,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,510,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,45,37,4,6,25504,Monmouth University,2016-09-12,2016-09-14,Likely Voters,404,Live Phone,Nonpartisan,None,8,NA
2016-iowa-president-trump-vs-clinton,40,39,3,8,25451,RABA Research/Simpson,2016-09-06,2016-09-08,Likely Voters,1054,IVR/Online,Nonpartisan,None,10,NA
2016-iowa-president-trump-vs-clinton,46,42,Not included in poll,12,25366,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1875,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,43,45,Not included in poll,12,25415,PPP (D-Constitutional Responsibility Project),2016-08-30,2016-08-31,Likely Voters,827,IVR/Online,Sponsor,Dem,NA,NA
2016-iowa-president-trump-vs-clinton,40,40,6,7,25220,CBS/YouGov,2016-08-17,2016-08-19,Likely Voters,987,Internet,Nonpartisan,None,7,NA
2016-iowa-president-trump-vs-clinton,44,47,4,6,25198,Quinnipiac,2016-08-09,2016-08-16,Likely Voters,846,Live Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,41,40,Not included in poll,19,25128,Suffolk,2016-08-08,2016-08-10,Likely Voters,500,Live Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,37,41,13,9,25104,NBC/WSJ/Marist,2016-08-03,2016-08-07,Registered Voters,899,Live Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,40,39,12,8,24909,CBS/YouGov,2016-07-13,2016-07-15,Likely Voters,998,Internet,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,44,42,3,6,24862,Monmouth University,2016-07-08,2016-07-11,Likely Voters,401,Live Phone,Nonpartisan,None,6,NA
2016-iowa-president-trump-vs-clinton,39,42,10,8,24877,NBC/WSJ/Marist,2016-07-05,2016-07-10,Registered Voters,822,Live Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,40,42,18,,24885,Gravis Marketing,2016-07-07,2016-07-08,Registered Voters,1318,Automated Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,34,48,4,14,24806,Loras College,2016-06-24,2016-06-28,Likely Voters,600,Live Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,39,41,Not included in poll,20,24786,PPP (D-Americans United for Change/Constitutional Responsibility Project),2016-06-22,2016-06-23,Likely Voters,897,IVR/Online,Sponsor,Dem,NA,NA
2016-iowa-president-trump-vs-clinton,41,44,Not included in poll,15,24688,PPP (D-Constitutional Responsibility Project),2016-06-09,2016-06-13,Likely Voters,630,Automated Phone,Sponsor,Dem,NA,NA
2016-iowa-president-trump-vs-clinton,40,48,Not included in poll,12,23463,NBC/WSJ/Marist,2016-01-02,2016-01-07,Registered Voters,1470,Live Phone,Nonpartisan,None,NA,NA
2016-iowa-president-trump-vs-clinton,43,45,Not included in poll,13,23364,PPP (D),2015-12-10,2015-12-13,Likely Voters,1426,IVR/Online,Pollster,Dem,NA,NA
2016-iowa-president-trump-vs-clinton,40,41,Not included in poll,19,23184,Morning Consult/Campaign for Sustainable Rx Pricing,2015-11-10,2015-11-16,Registered Voters,641,Live Phone/Online,Nonpartisan,None,NA,NA
